Wikidata ID,nLab
[Q3150398](https://www.wikidata.org/wiki/Q3150398),[Lagrangian Grassmannian](https://ncatlab.org/nlab/show/Lagrangian%20Grassmannian)
[Q1064500](https://www.wikidata.org/wiki/Q1064500),[lagrangian submanifold](https://ncatlab.org/nlab/show/lagrangian%20submanifold)
[Q766774](https://www.wikidata.org/wiki/Q766774),[Lagrangian subspace](https://ncatlab.org/nlab/show/Lagrangian%20subspace)
[Q631614](https://www.wikidata.org/wiki/Q631614),[Lamb shift](https://ncatlab.org/nlab/show/Lamb%20shift)
[Q424019](https://www.wikidata.org/wiki/Q424019),[Lambda baryon](https://ncatlab.org/nlab/show/Lambda%20baryon)
[Q242028](https://www.wikidata.org/wiki/Q242028),[lambda-calculus](https://ncatlab.org/nlab/show/lambda-calculus)
[Q8083988](https://www.wikidata.org/wiki/Q8083988),[Lambda-ring](https://ncatlab.org/nlab/show/Lambda-ring)
[Q429331](https://www.wikidata.org/wiki/Q429331),[Lambert W-function](https://ncatlab.org/nlab/show/Lambert%20W-function)
[Q4371287](https://www.wikidata.org/wiki/Q4371287),[Landau pole](https://ncatlab.org/nlab/show/Landau%20pole)
[Q900905](https://www.wikidata.org/wiki/Q900905),[Landau-Ginzburg model](https://ncatlab.org/nlab/show/Landau-Ginzburg%20model)
[Q584537](https://www.wikidata.org/wiki/Q584537),[Langevin equation](https://ncatlab.org/nlab/show/Langevin%20equation)
[Q6486188](https://www.wikidata.org/wiki/Q6486188),[Langlands dual](https://ncatlab.org/nlab/show/Langlands%20dual)
[Q6486188](https://www.wikidata.org/wiki/Q6486188),[Langlands dual group](https://ncatlab.org/nlab/show/Langlands%20dual%20group)
[Q1393253](https://www.wikidata.org/wiki/Q1393253),[Langlands functoriality](https://ncatlab.org/nlab/show/Langlands%20functoriality)
[Q1393253](https://www.wikidata.org/wiki/Q1393253),[Langlands program](https://ncatlab.org/nlab/show/Langlands%20program)
[Q192161](https://www.wikidata.org/wiki/Q192161),[language](https://ncatlab.org/nlab/show/language)
[Q25448769](https://www.wikidata.org/wiki/Q25448769),[language game](https://ncatlab.org/nlab/show/language%20game)
[Q203484](https://www.wikidata.org/wiki/Q203484),[Laplace operator](https://ncatlab.org/nlab/show/Laplace%20operator)
[Q199691](https://www.wikidata.org/wiki/Q199691),[Laplace transform](https://ncatlab.org/nlab/show/Laplace%20transform)
[Q1548262](https://www.wikidata.org/wiki/Q1548262),[large cardinal](https://ncatlab.org/nlab/show/large%20cardinal)
[Q719395](https://www.wikidata.org/wiki/Q719395),[large category](https://ncatlab.org/nlab/show/large%20category)
[Q6489148](https://www.wikidata.org/wiki/Q6489148),[large gauge transformation](https://ncatlab.org/nlab/show/large%20gauge%20transformation)
[Q951142](https://www.wikidata.org/wiki/Q951142),[large N limit](https://ncatlab.org/nlab/show/large%20N%20limit)
[Q7543576](https://www.wikidata.org/wiki/Q7543576),[large set](https://ncatlab.org/nlab/show/large%20set)
[Q38867](https://www.wikidata.org/wiki/Q38867),[laser](https://ncatlab.org/nlab/show/laser)
[Q679367](https://www.wikidata.org/wiki/Q679367),[Latin square](https://ncatlab.org/nlab/show/Latin%20square)
[Q2754968](https://www.wikidata.org/wiki/Q2754968),[lattice](https://ncatlab.org/nlab/show/lattice)
[Q6497088](https://www.wikidata.org/wiki/Q6497088),[lattice (discrete subgroup)](https://ncatlab.org/nlab/show/lattice%20%28discrete%20subgroup%29)
[Q386769](https://www.wikidata.org/wiki/Q386769),[lattice gauge theory](https://ncatlab.org/nlab/show/lattice%20gauge%20theory)
[Q1096885](https://www.wikidata.org/wiki/Q1096885),[lattice model](https://ncatlab.org/nlab/show/lattice%20model)
[Q3538331](https://www.wikidata.org/wiki/Q3538331),[lattice of subgroups](https://ncatlab.org/nlab/show/lattice%20of%20subgroups)
[Q2715875](https://www.wikidata.org/wiki/Q2715875),[lattice-ordered group](https://ncatlab.org/nlab/show/lattice-ordered%20group)
[Q7140405](https://www.wikidata.org/wiki/Q7140405),[lattice-ordered ring](https://ncatlab.org/nlab/show/lattice-ordered%20ring)
[Q6498183](https://www.wikidata.org/wiki/Q6498183),[Laughlin wavefunction](https://ncatlab.org/nlab/show/Laughlin%20wavefunction)
[Q1701125](https://www.wikidata.org/wiki/Q1701125),[Laurent polynomial](https://ncatlab.org/nlab/show/Laurent%20polynomial)
[Q425432](https://www.wikidata.org/wiki/Q425432),[Laurent series](https://ncatlab.org/nlab/show/Laurent%20series)
[Q6505076](https://www.wikidata.org/wiki/Q6505076),[Lawvere theory](https://ncatlab.org/nlab/show/Lawvere%20theory)
[Q30704544](https://www.wikidata.org/wiki/Q30704544),[Lawvere-Tierney topology](https://ncatlab.org/nlab/show/Lawvere-Tierney%20topology)
[Q4115796](https://www.wikidata.org/wiki/Q4115796),[Lax equation](https://ncatlab.org/nlab/show/Lax%20equation)
[Q18345526](https://www.wikidata.org/wiki/Q18345526),[lax functor](https://ncatlab.org/nlab/show/lax%20functor)
[Q1945014](https://www.wikidata.org/wiki/Q1945014),[lax monoidal category](https://ncatlab.org/nlab/show/lax%20monoidal%20category)
[Q25304046](https://www.wikidata.org/wiki/Q25304046),[lax natural transformation](https://ncatlab.org/nlab/show/lax%20natural%20transformation)
[Q6505810](https://www.wikidata.org/wiki/Q6505810),[Lazard ring](https://ncatlab.org/nlab/show/Lazard%20ring)
[Q272735](https://www.wikidata.org/wiki/Q272735),[leaf](https://ncatlab.org/nlab/show/leaf)
[Q102761](https://www.wikidata.org/wiki/Q102761),[least common multiple](https://ncatlab.org/nlab/show/least%20common%20multiple)
[Q853831](https://www.wikidata.org/wiki/Q853831),[Lebesgue integration](https://ncatlab.org/nlab/show/Lebesgue%20integration)
[Q827230](https://www.wikidata.org/wiki/Q827230),[Lebesgue measure](https://ncatlab.org/nlab/show/Lebesgue%20measure)
[Q1049869](https://www.wikidata.org/wiki/Q1049869),[Lebesgue number lemma](https://ncatlab.org/nlab/show/Lebesgue%20number%20lemma)
[Q6512440](https://www.wikidata.org/wiki/Q6512440),[Lectures on the History of Philosophy](https://ncatlab.org/nlab/show/Lectures%20on%20the%20History%20of%20Philosophy)
[Q1210941](https://www.wikidata.org/wiki/Q1210941),[Lectures on the Philosophy of History](https://ncatlab.org/nlab/show/Lectures%20on%20the%20Philosophy%20of%20History)
[Q6512443](https://www.wikidata.org/wiki/Q6512443),[Lectures on the Philosophy of Religion](https://ncatlab.org/nlab/show/Lectures%20on%20the%20Philosophy%20of%20Religion)
[Q2510203](https://www.wikidata.org/wiki/Q2510203),[Leech lattice](https://ncatlab.org/nlab/show/Leech%20lattice)
[Q357858](https://www.wikidata.org/wiki/Q357858),[left adjoint](https://ncatlab.org/nlab/show/left%20adjoint)
[Q215405](https://www.wikidata.org/wiki/Q215405),[Legendre polynomial](https://ncatlab.org/nlab/show/Legendre%20polynomial)
[Q908652](https://www.wikidata.org/wiki/Q908652),[Legendre transformation](https://ncatlab.org/nlab/show/Legendre%20transformation)
[Q844980](https://www.wikidata.org/wiki/Q844980),[Leibniz algebra](https://ncatlab.org/nlab/show/Leibniz%20algebra)
[Q670036](https://www.wikidata.org/wiki/Q670036),[length](https://ncatlab.org/nlab/show/length)
[Q13635346](https://www.wikidata.org/wiki/Q13635346),[length of an object](https://ncatlab.org/nlab/show/length%20of%20an%20object)
[Q2477027](https://www.wikidata.org/wiki/Q2477027),[length scale](https://ncatlab.org/nlab/show/length%20scale)
[Q2470499](https://www.wikidata.org/wiki/Q2470499),[lens space](https://ncatlab.org/nlab/show/lens%20space)
[Q82586](https://www.wikidata.org/wiki/Q82586),[lepton](https://ncatlab.org/nlab/show/lepton)
[Q1758767](https://www.wikidata.org/wiki/Q1758767),[leptoquark](https://ncatlab.org/nlab/show/leptoquark)
[Q6528749](https://www.wikidata.org/wiki/Q6528749),[Leray spectral sequence](https://ncatlab.org/nlab/show/Leray%20spectral%20sequence)
[Q5262625](https://www.wikidata.org/wiki/Q5262625),[Les Dérivateurs](https://ncatlab.org/nlab/show/Les%20D%C3%A9rivateurs)
[Q126955](https://www.wikidata.org/wiki/Q126955),[level set](https://ncatlab.org/nlab/show/level%20set)
[Q55616791](https://www.wikidata.org/wiki/Q55616791),[level structure](https://ncatlab.org/nlab/show/level%20structure)
[Q548675](https://www.wikidata.org/wiki/Q548675),[Levi-Civita connection](https://ncatlab.org/nlab/show/Levi-Civita%20connection)
[Q623761](https://www.wikidata.org/wiki/Q623761),[Levi-Civita symbol](https://ncatlab.org/nlab/show/Levi-Civita%20symbol)
[Q623761](https://www.wikidata.org/wiki/Q623761),[Levi-Civita tensor](https://ncatlab.org/nlab/show/Levi-Civita%20tensor)
[Q1144915](https://www.wikidata.org/wiki/Q1144915),[lexicographic order](https://ncatlab.org/nlab/show/lexicographic%20order)
[Q40605](https://www.wikidata.org/wiki/Q40605),[LHC](https://ncatlab.org/nlab/show/LHC)
[Q665728](https://www.wikidata.org/wiki/Q665728),[LHCb experiment](https://ncatlab.org/nlab/show/LHCb%20experiment)
[Q6573341](https://www.wikidata.org/wiki/Q6573341),[Liam McAllister](https://ncatlab.org/nlab/show/Liam%20McAllister)
[Q33387](https://www.wikidata.org/wiki/Q33387),[liar paradox](https://ncatlab.org/nlab/show/liar%20paradox)
[Q6543306](https://www.wikidata.org/wiki/Q6543306),[Lichnerowicz formula](https://ncatlab.org/nlab/show/Lichnerowicz%20formula)
[Q664495](https://www.wikidata.org/wiki/Q664495),[Lie algebra](https://ncatlab.org/nlab/show/Lie%20algebra)
[Q6543809](https://www.wikidata.org/wiki/Q6543809),[Lie algebra cohomology](https://ncatlab.org/nlab/show/Lie%20algebra%20cohomology)
[Q25303823](https://www.wikidata.org/wiki/Q25303823),[Lie algebra extension](https://ncatlab.org/nlab/show/Lie%20algebra%20extension)
[Q6543809](https://www.wikidata.org/wiki/Q6543809),[Lie algebra homology](https://ncatlab.org/nlab/show/Lie%20algebra%20homology)
[Q1136782](https://www.wikidata.org/wiki/Q1136782),[Lie algebra representation](https://ncatlab.org/nlab/show/Lie%20algebra%20representation)
[Q6543810](https://www.wikidata.org/wiki/Q6543810),[Lie algebroid](https://ncatlab.org/nlab/show/Lie%20algebroid)
[Q6543812](https://www.wikidata.org/wiki/Q6543812),[Lie bialgebra](https://ncatlab.org/nlab/show/Lie%20bialgebra)
[Q25303680](https://www.wikidata.org/wiki/Q25303680),[Lie bialgebroid](https://ncatlab.org/nlab/show/Lie%20bialgebroid)
[Q5478310](https://www.wikidata.org/wiki/Q5478310),[Lie bracket of vector fields](https://ncatlab.org/nlab/show/Lie%20bracket%20of%20vector%20fields)
[Q6543816](https://www.wikidata.org/wiki/Q6543816),[Lie coalgebra](https://ncatlab.org/nlab/show/Lie%20coalgebra)
[Q579267](https://www.wikidata.org/wiki/Q579267),[Lie derivative](https://ncatlab.org/nlab/show/Lie%20derivative)
[Q579267](https://www.wikidata.org/wiki/Q579267),[Lie differentiation](https://ncatlab.org/nlab/show/Lie%20differentiation)
[Q622679](https://www.wikidata.org/wiki/Q622679),[Lie group](https://ncatlab.org/nlab/show/Lie%20group)
[Q6543824](https://www.wikidata.org/wiki/Q6543824),[Lie groupoid](https://ncatlab.org/nlab/show/Lie%20groupoid)
[Q60792519](https://www.wikidata.org/wiki/Q60792519),[Lie operad](https://ncatlab.org/nlab/show/Lie%20operad)
[Q357300](https://www.wikidata.org/wiki/Q357300),[Lie theory](https://ncatlab.org/nlab/show/Lie%20theory)
[Q11358307](https://www.wikidata.org/wiki/Q11358307),[Lie triple system](https://ncatlab.org/nlab/show/Lie%20triple%20system)
[Q6545604](https://www.wikidata.org/wiki/Q6545604),[lift](https://ncatlab.org/nlab/show/lift)
[Q9128](https://www.wikidata.org/wiki/Q9128),[light](https://ncatlab.org/nlab/show/light)
[Q1137903](https://www.wikidata.org/wiki/Q1137903),[light cone](https://ncatlab.org/nlab/show/light%20cone)
[Q1334758](https://www.wikidata.org/wiki/Q1334758),[light mill](https://ncatlab.org/nlab/show/light%20mill)
[Q177239](https://www.wikidata.org/wiki/Q177239),[limit](https://ncatlab.org/nlab/show/limit)
[Q33540](https://www.wikidata.org/wiki/Q33540),[limit of a function](https://ncatlab.org/nlab/show/limit%20of%20a%20function)
[Q858223](https://www.wikidata.org/wiki/Q858223),[limit point](https://ncatlab.org/nlab/show/limit%20point)
[Q6549451](https://www.wikidata.org/wiki/Q6549451),[limit point compact space](https://ncatlab.org/nlab/show/limit%20point%20compact%20space)
[Q841805](https://www.wikidata.org/wiki/Q841805),[Lindenbaum-Tarski algebra](https://ncatlab.org/nlab/show/Lindenbaum-Tarski%20algebra)
[Q1509762](https://www.wikidata.org/wiki/Q1509762),[line bundle](https://ncatlab.org/nlab/show/line%20bundle)
[Q467699](https://www.wikidata.org/wiki/Q467699),[line integral](https://ncatlab.org/nlab/show/line%20integral)
[Q166154](https://www.wikidata.org/wiki/Q166154),[line segment](https://ncatlab.org/nlab/show/line%20segment)
[Q7048762](https://www.wikidata.org/wiki/Q7048762),[line with two origins](https://ncatlab.org/nlab/show/line%20with%20two%20origins)
[Q82571](https://www.wikidata.org/wiki/Q82571),[linear algebra](https://ncatlab.org/nlab/show/linear%20algebra)
[Q6553407](https://www.wikidata.org/wiki/Q6553407),[linear algebraic group](https://ncatlab.org/nlab/show/linear%20algebraic%20group)
[Q1752667](https://www.wikidata.org/wiki/Q1752667),[linear code](https://ncatlab.org/nlab/show/linear%20code)
[Q27628](https://www.wikidata.org/wiki/Q27628),[linear combination](https://ncatlab.org/nlab/show/linear%20combination)
[Q1129902](https://www.wikidata.org/wiki/Q1129902),[linear differential equation](https://ncatlab.org/nlab/show/linear%20differential%20equation)
[Q484637](https://www.wikidata.org/wiki/Q484637),[linear equation](https://ncatlab.org/nlab/show/linear%20equation)
[Q261527](https://www.wikidata.org/wiki/Q261527),[linear functional](https://ncatlab.org/nlab/show/linear%20functional)
[Q740207](https://www.wikidata.org/wiki/Q740207),[linear isometry](https://ncatlab.org/nlab/show/linear%20isometry)
[Q207643](https://www.wikidata.org/wiki/Q207643),[linear isomorphism](https://ncatlab.org/nlab/show/linear%20isomorphism)
[Q841728](https://www.wikidata.org/wiki/Q841728),[linear logic](https://ncatlab.org/nlab/show/linear%20logic)
[Q207643](https://www.wikidata.org/wiki/Q207643),[linear map](https://ncatlab.org/nlab/show/linear%20map)
[Q369377](https://www.wikidata.org/wiki/Q369377),[linear order](https://ncatlab.org/nlab/show/linear%20order)
[Q13220368](https://www.wikidata.org/wiki/Q13220368),[linear representation](https://ncatlab.org/nlab/show/linear%20representation)
[Q728435](https://www.wikidata.org/wiki/Q728435),[linear subspace](https://ncatlab.org/nlab/show/linear%20subspace)
[Q8162](https://www.wikidata.org/wiki/Q8162),[linguistics](https://ncatlab.org/nlab/show/linguistics)
[Q224246](https://www.wikidata.org/wiki/Q224246),[link](https://ncatlab.org/nlab/show/link)
[Q849798](https://www.wikidata.org/wiki/Q849798),[link diagram](https://ncatlab.org/nlab/show/link%20diagram)
[Q1862434](https://www.wikidata.org/wiki/Q1862434),[link invariant](https://ncatlab.org/nlab/show/link%20invariant)
[Q2000614](https://www.wikidata.org/wiki/Q2000614),[linking number](https://ncatlab.org/nlab/show/linking%20number)
[Q6556124](https://www.wikidata.org/wiki/Q6556124),[Liouville theory](https://ncatlab.org/nlab/show/Liouville%20theory)
[Q2184037](https://www.wikidata.org/wiki/Q2184037),[Liouville's equation](https://ncatlab.org/nlab/show/Liouville%27s%20equation)
[Q652707](https://www.wikidata.org/wiki/Q652707),[Lipschitz map](https://ncatlab.org/nlab/show/Lipschitz%20map)
[Q27948](https://www.wikidata.org/wiki/Q27948),[list monad](https://ncatlab.org/nlab/show/list%20monad)
[Q17006880](https://www.wikidata.org/wiki/Q17006880),[lists of journals](https://ncatlab.org/nlab/show/lists%20of%20journals)
[Q842072](https://www.wikidata.org/wiki/Q842072),[little cubes operad](https://ncatlab.org/nlab/show/little%20cubes%20operad)
[Q6652793](https://www.wikidata.org/wiki/Q6652793),[little string theory](https://ncatlab.org/nlab/show/little%20string%20theory)
[Q1142704](https://www.wikidata.org/wiki/Q1142704),[local algebra](https://ncatlab.org/nlab/show/local%20algebra)
[Q2276721](https://www.wikidata.org/wiki/Q2276721),[local diffeomorphism](https://ncatlab.org/nlab/show/local%20diffeomorphism)
[Q1868517](https://www.wikidata.org/wiki/Q1868517),[local field](https://ncatlab.org/nlab/show/local%20field)
[Q1052761](https://www.wikidata.org/wiki/Q1052761),[local homeomorphism](https://ncatlab.org/nlab/show/local%20homeomorphism)
[Q6664175](https://www.wikidata.org/wiki/Q6664175),[local Langlands conjecture](https://ncatlab.org/nlab/show/local%20Langlands%20conjecture)
[Q4382845](https://www.wikidata.org/wiki/Q4382845),[local Lie group](https://ncatlab.org/nlab/show/local%20Lie%20group)
[Q602011](https://www.wikidata.org/wiki/Q602011),[local quantum field theory](https://ncatlab.org/nlab/show/local%20quantum%20field%20theory)
[Q1142704](https://www.wikidata.org/wiki/Q1142704),[local ring](https://ncatlab.org/nlab/show/local%20ring)
[Q6664565](https://www.wikidata.org/wiki/Q6664565),[local system](https://ncatlab.org/nlab/show/local%20system)
[Q1154996](https://www.wikidata.org/wiki/Q1154996),[local trivialization](https://ncatlab.org/nlab/show/local%20trivialization)
[Q2115578](https://www.wikidata.org/wiki/Q2115578),[local-global principle](https://ncatlab.org/nlab/show/local-global%20principle)
[Q5156470](https://www.wikidata.org/wiki/Q5156470),[locale](https://ncatlab.org/nlab/show/locale)
[Q251307](https://www.wikidata.org/wiki/Q251307),[localization](https://ncatlab.org/nlab/show/localization)
[Q6664610](https://www.wikidata.org/wiki/Q6664610),[localization of a category](https://ncatlab.org/nlab/show/localization%20of%20a%20category)
[Q289093](https://www.wikidata.org/wiki/Q289093),[localization of a module](https://ncatlab.org/nlab/show/localization%20of%20a%20module)
[Q289093](https://www.wikidata.org/wiki/Q289093),[localization of a ring](https://ncatlab.org/nlab/show/localization%20of%20a%20ring)
[Q6664613](https://www.wikidata.org/wiki/Q6664613),[localization of a space](https://ncatlab.org/nlab/show/localization%20of%20a%20space)
