Wikidata ID,Wikidata Label,BCT Name,BCT Link,Chicago Name,Chicago Link,Clowder Name,Clowder Link,Context Name,Context Link,Mathlib Name,Mathlib Link,nLab Name,nLab Link,PlanetMath Name,PlanetMath Link
Q1082992,equivalence of categories,equivalence of categories,https://arxiv.org/pdf/1612.09375#page=42,,,equivalences-of-categories,https://www.clowderproject.com/tag/013Q.html,equivalence of categories,https://emilyriehl.github.io/files/context.pdf#page=48,,,equivalence,https://ncatlab.org/nlab/show/equivalence,,
Q108441000,wave vector,,,,,,,,,,,wave vector,https://ncatlab.org/nlab/show/wave+vector,,
Q1084766,abstract nonsense,,,,,,,abstract nonsense,https://emilyriehl.github.io/files/context.pdf#page=54,,,,,,
Q10851797,strict n-category,,,,,,,,,,,strict n-category,https://ncatlab.org/nlab/show/strict+n-category,,
Q10855396,common multiple,lowest common multiple,https://arxiv.org/pdf/1612.09375#page=136,,,,,,,,,,,,
Q10858537,scale,,,,,,,,,,,scale,https://ncatlab.org/nlab/show/scale,,
Q10859910,First-order theory,,,,,,,,,,,first-order theory,https://ncatlab.org/nlab/show/first-order+theory,first-order theory,http://planetmath.org/firstordertheory
Q1086961,bilinear map,bilinear map,https://arxiv.org/pdf/1612.09375#page=12,,,,,,,,,bilinear map,https://ncatlab.org/nlab/show/bilinear+map,bilinear map,http://planetmath.org/bilinearmap
Q10879018,MathematicalIntuitionism,,,,,,,,,,,intuitionistic mathematics,https://ncatlab.org/nlab/show/intuitionistic+mathematics,,
Q10894825,Interior algebra,,,,,,,,,,,closure algebra,https://ncatlab.org/nlab/show/closure+algebra,,
Q1089708,Church numeral,,,,,,,,,,,Church numeral,https://ncatlab.org/nlab/show/Church+numeral,Church integer,http://planetmath.org/churchinteger
Q1090009,proper map,,,,,,,,,,,proper map,https://ncatlab.org/nlab/show/proper+map,proper map,http://planetmath.org/propermap
Q109012778,Kan complex,,,,,,,,,,,weak Kan complex,https://ncatlab.org/nlab/show/weak+Kan+complex,,
Q109023681,invariant set,,,,,,,,,,,invariant set,https://ncatlab.org/nlab/show/invariant+set,,
Q109037842,flux,,,,,,,,,,,flux,https://ncatlab.org/nlab/show/flux,,
Q10906333,simplex category,,,,,ordinal-categories,https://www.clowderproject.com/tag/00WQ.html,,,,,simplex category,https://ncatlab.org/nlab/show/simplex+category,,
Q10912775,evolution equation,,,,,,,,,,,evolution equation,https://ncatlab.org/nlab/show/evolution+equation,,
Q109298492,Chord diagram,,,,,,,,,,,Sullivan chord diagram,https://ncatlab.org/nlab/show/Sullivan+chord+diagram,,
Q109314515,lower central series,,,lower central series,https://mathgloss.github.io/MathGloss/chicago/lower_central_series,,,,,,,lower central series,https://ncatlab.org/nlab/show/lower+central+series,,
Q10942247,Resolution of singularities,,,,,,,,,,,resolution of singularities,https://ncatlab.org/nlab/show/resolution+of+singularities,,
Q1094257,Seesaw mechanism,,,,,,,,,,,seesaw mechanism,https://ncatlab.org/nlab/show/seesaw+mechanism,,
Q10944557,word,word,https://arxiv.org/pdf/1612.09375#page=27,,,,,,,,,word,https://ncatlab.org/nlab/show/word,reduced word,http://planetmath.org/reducedword
Q109499282,11:3,,,,,,,,,,,"Spin(11,3)",https://ncatlab.org/nlab/show/Spin%2811%2C3%29,,
Q1095056,singular homology,,,,,,,,,,,singular homology,https://ncatlab.org/nlab/show/singular+homology,,
Q109514579,falling factorial,,,,,,,,,,,falling factorial,https://ncatlab.org/nlab/show/falling+factorial,falling factorial,http://planetmath.org/fallingfactorial
Q109544686,Session type,,,,,,,,,,,session type,https://ncatlab.org/nlab/show/session+type,,
Q109546200,Bessel function,,,,,,,,,,,Bessel function,https://ncatlab.org/nlab/show/Bessel+function,,
Q1095535,Čech cohomology,,,,,,,,,,,Čech cohomology > history,https://ncatlab.org/nlab/show/%C4%8Cech+cohomology+%3E+history,,
Q109563653,consistency,,,,,,,,,,,consistency,https://ncatlab.org/nlab/show/consistency,,
Q1096353,Skolem's paradox,,,,,,,,,,,Skolem's paradox,https://ncatlab.org/nlab/show/Skolem%27s+paradox,,
Q1096885,lattice,,,lattice,https://mathgloss.github.io/MathGloss/chicago/lattice,,,lattice,https://emilyriehl.github.io/files/context.pdf#page=194,,,lattice model,https://ncatlab.org/nlab/show/lattice+model,lattice,http://planetmath.org/lattice
Q1097654,Rest mass,,,,,,,,,,,rest energy,https://ncatlab.org/nlab/show/rest+energy,,
Q109778931,Cauchy principal value,,,,,,,,,,,Cauchy principal value,https://ncatlab.org/nlab/show/Cauchy+principal+value,,
Q1097991,irreflexive relation,,,,,,,,,,,irreflexive relation,https://ncatlab.org/nlab/show/irreflexive+relation,,
Q109802046,Glossary of tables game terms,,,,,,,,,,,open point,https://ncatlab.org/nlab/show/open+point,,
Q109955929,Cartesian product of several sets,,,,,,,,,,,cartesian product of A-sets,https://ncatlab.org/nlab/show/cartesian+product+of+A-sets,,
Q11019,Machine,,,,,,,,,,,mechanical system,https://ncatlab.org/nlab/show/mechanical+system,,
Q110346,baryon number,,,,,,,,,,,baryon number,https://ncatlab.org/nlab/show/baryon+number,,
Q1103484,thermodynamic limit,,,,,,,,,,,thermodynamic limit,https://ncatlab.org/nlab/show/thermodynamic+limit,,
Q110382671,string length,,,,,,,,,,,string length scale,https://ncatlab.org/nlab/show/string+length+scale,length of a string,http://planetmath.org/lengthofastring
Q110535030,natural isomorphism,natural isomorphism,https://arxiv.org/pdf/1612.09375#page=39,,,natural-isomorphisms,https://www.clowderproject.com/tag/018J.html,natural isomorphism,https://emilyriehl.github.io/files/context.pdf#page=42,,,natural isomorphism,https://ncatlab.org/nlab/show/natural+isomorphism,,
Q110535159,tangent map,,,,,,,,,tangent map,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Geometry/Manifold/MFDeriv/Defs.html#tangentMap,tangent map,https://ncatlab.org/nlab/show/tangent+map,tangent map,http://planetmath.org/tangentmap
Q110571086,K-matrix,,,,,,,,,,,K-matrix model,https://ncatlab.org/nlab/show/K-matrix+model,,
Q110571247,normed ring,,,,,,,,,,,normed ring,https://ncatlab.org/nlab/show/normed+ring,,
Q11061460,join,join,https://arxiv.org/pdf/1612.09375#page=136,,,,,,,,,join,https://ncatlab.org/nlab/show/join,join,http://planetmath.org/join1
Q110679812,finite graph,,,locally finite graph,https://mathgloss.github.io/MathGloss/chicago/locally_finite_graph,,,,,,,finite graph,https://ncatlab.org/nlab/show/finite+graph,locally finite graph,http://planetmath.org/locallyfinitegraph
Q110687273,adic space,,,,,,,,,,,adic space,https://ncatlab.org/nlab/show/adic+space,,
Q110699729,square,,,,,,,,,,,square,https://ncatlab.org/nlab/show/square,square,http://planetmath.org/square1
Q11070218,Empresses in the Palace,,,,,,,,,,,Zhen Huan,https://ncatlab.org/nlab/show/Zhen+Huan,,
Q110720714,Identity type,,,,,,,,,,,identity type,https://ncatlab.org/nlab/show/identity+type,,
Q110765110,first-order formula,,,,,,,,,first-order formula,https://leanprover-community.github.io/mathlib4_docs/Mathlib/ModelTheory/Syntax.html#FirstOrder.Language.Formula,,,,
Q11077412,strict order,,,,,,,,,,,strict weak order,https://ncatlab.org/nlab/show/strict+weak+order,,
Q110832802,sequence,sequence,https://arxiv.org/pdf/1612.09375#page=79,,,,,,,sequence,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Seq/Defs.html#Stream'.Seq,sequence,https://ncatlab.org/nlab/show/sequence,sequence,http://planetmath.org/sequence
Q110854274,functional relation,,,,,,,,,,,functional relation,https://ncatlab.org/nlab/show/functional+relation,,
Q11085785,infinite sequence,,,,,,,,,,,bi-infinite sequence,https://ncatlab.org/nlab/show/bi-infinite+sequence,,
Q110877322,Quantum secret sharing,,,,,,,,,,,quantum secret sharing,https://ncatlab.org/nlab/show/quantum+secret+sharing,,
Q110914431,unit vector,,,,,,,,,,,unit vector,https://ncatlab.org/nlab/show/unit+vector,unit vector,http://planetmath.org/unitvector
Q11095962,Serre duality,,,,,,,,,,,Serre duality,https://ncatlab.org/nlab/show/Serre+duality,Serre duality,http://planetmath.org/serreduality
Q1111,electric charge,,,,,,,,,,,electric charge,https://ncatlab.org/nlab/show/electric+charge,,
Q111204834,colimit,colimit,https://arxiv.org/pdf/1612.09375#page=134,,,,,colimit,https://emilyriehl.github.io/files/context.pdf#page=91,,,colimit,https://ncatlab.org/nlab/show/colimit,,
Q111315902,maximal element,,,,,,,,,,,maximal element,https://ncatlab.org/nlab/show/maximal+element,maximal element,http://planetmath.org/maximalelement
Q11143305,Poisson algebra,,,,,,,,,,,polynomial Poisson algebra,https://ncatlab.org/nlab/show/polynomial+Poisson+algebra,,
Q111446062,Polygon,,,,,,,,,,,polygon,https://ncatlab.org/nlab/show/polygon,polygon,http://planetmath.org/polygon1
Q111485852,unital magma,,,,,,,,,,,unital magma,https://ncatlab.org/nlab/show/unital+magma,,
Q1115699,Hamilton's equations,,,,,,,,,,,Hamilton's equations,https://ncatlab.org/nlab/show/Hamilton%27s+equations,Hamilton equations,http://planetmath.org/hamiltonequations
Q111652279,contact manifold,,,,,,,,,,,contact manifold,https://ncatlab.org/nlab/show/contact+manifold,contact manifold,http://planetmath.org/contactmanifold
Q111709169,Distribution,,,,,,,,,,,distribution,https://ncatlab.org/nlab/show/distribution,distribution,http://planetmath.org/distribution1
Q111797330,reducible representation,,,,,,,,,,,reducible representation,https://ncatlab.org/nlab/show/reducible+representation,,
Q111811675,area,,,,,,,,,,,area,https://ncatlab.org/nlab/show/area,area,http://planetmath.org/area
Q1119094,Paley–Wiener theorem,,,,,,,,,,,Paley-Wiener-Schwartz theorem,https://ncatlab.org/nlab/show/Paley-Wiener-Schwartz+theorem,Paley-Wiener theorem,http://planetmath.org/paleywienertheorem
Q111940591,Hantzsche–Wendt manifold,,,,,,,,,,,Hantzsche-Wendt manifold,https://ncatlab.org/nlab/show/Hantzsche-Wendt+manifold,,
Q11197,logarithm,,,,,,,,,logarithm,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/SpecialFunctions/Log/Basic.html#Real.log,logarithm,https://ncatlab.org/nlab/show/logarithm,logarithm,http://planetmath.org/logarithm
Q11210,coordinate system,,,,,,,,,,,coordinate system,https://ncatlab.org/nlab/show/coordinate+system,coordinate systems,http://planetmath.org/coordinatesystems
Q112108702,morphism of finite type,,,,,,,,,,,morphism of finite type,https://ncatlab.org/nlab/show/morphism+of+finite+type,,
Q11214,differential equation,,,,,,,,,,,integrable differential equation,https://ncatlab.org/nlab/show/integrable+differential+equation,Fuchsian differential equation,http://planetmath.org/fuchsiandifferentialequation
Q11235244,domain,domain,https://arxiv.org/pdf/1612.09375#page=19,,,,,domain,https://emilyriehl.github.io/files/context.pdf#page=21,,,domain,https://ncatlab.org/nlab/show/domain,domain,http://planetmath.org/domain12
Q11239558,Pi,,,,,,,,,,,pi,https://ncatlab.org/nlab/show/pi,pi,http://planetmath.org/pi
Q11246292,signed graph,,,,,,,,,,,signed graph,https://ncatlab.org/nlab/show/signed+graph,,
Q112571087,propagation of singularities theorem,,,,,,,,,,,propagation of singularities theorem,https://ncatlab.org/nlab/show/propagation+of+singularities+theorem,,
Q1126309,Mealy machine,,,,,,,,,,,Mealy machine,https://ncatlab.org/nlab/show/Mealy+machine,,
Q11276,Globular cluster,,,,,,,,,,,Globular,https://ncatlab.org/nlab/show/Globular,,
Q11282261,Identity,identity,https://arxiv.org/pdf/1612.09375#page=18,,,,,,,,,identity,https://ncatlab.org/nlab/show/identity,,
Q11283844,Up down,,,,,,,,,,,down-up algebra,https://ncatlab.org/nlab/show/down-up+algebra,,
Q1128678,Grothendieck group,,,,,,,group completion,https://emilyriehl.github.io/files/context.pdf#page=139,,,group completion,https://ncatlab.org/nlab/show/group+completion,Grothendieck group,http://planetmath.org/grothendieckgroup
Q1128796,Uncountable set,,,uncountable,https://mathgloss.github.io/MathGloss/chicago/uncountable,,,,,,,,,uncountable,http://planetmath.org/uncountable
Q112898115,representation,,,,,,,representation,https://emilyriehl.github.io/files/context.pdf#page=69,representation,https://leanprover-community.github.io/mathlib4_docs/Mathlib/RepresentationTheory/Basic.html#Representation,representation,https://ncatlab.org/nlab/show/representation,,
Q1129196,tangent,,,,,,,,,,,tangent,https://ncatlab.org/nlab/show/tangent,,
Q1129252,Weakly interacting massive particle,,,,,,,,,,,weakly interacting massive particle,https://ncatlab.org/nlab/show/weakly+interacting+massive+particle,,
Q112943973,combinatorial geometry,,,,,,,,,,,combinatorial geometry,https://ncatlab.org/nlab/show/combinatorial+geometry,,
Q112968598,Stability of matter,,,,,,,,,,,stability of matter,https://ncatlab.org/nlab/show/stability+of+matter,,
Q1129902,linear differential equation,,,,,,,,,,,linear differential equation,https://ncatlab.org/nlab/show/linear+differential+equation,linear ordinary differential equation,http://planetmath.org/linearordinarydifferentialequation
Q11301672,gauge group,,,,,,,,,,,gauge group,https://ncatlab.org/nlab/show/gauge+group,gauge group,http://planetmath.org/gaugegroup
Q1130535,PlanetMath,,,,,,,,,,,Planet Math,https://ncatlab.org/nlab/show/Planet+Math,PlanetMath,http://planetmath.org/planetmath
Q1130571,Doping (semiconductor),,,,,,,,,,,semiconductor doping,https://ncatlab.org/nlab/show/semiconductor+doping,,
Q11306265,noise,,,,,,,,,,,noise,https://ncatlab.org/nlab/show/noise,,
Q1130762,Parmenides (dialogue),,,,,,,,,,,Parmenides dialogue,https://ncatlab.org/nlab/show/Parmenides+dialogue,,
Q1131652,Rocq,,,,,,,,,,,Rocq,https://ncatlab.org/nlab/show/Rocq,,
Q113173829,cohomology with coefficients,,,,,,,,,,,cohomology with constant coefficients,https://ncatlab.org/nlab/show/cohomology+with+constant+coefficients,,
Q113203760,Shelf,,,,,,,,,,,shelf,https://ncatlab.org/nlab/show/shelf,,
Q113216894,continuous poset,,,,,,,,,,,continuous poset,https://ncatlab.org/nlab/show/continuous+poset,continuous poset,http://planetmath.org/continuousposet
Q1132952,homogeneous function,,,,,,,,,,,homogeneous function,https://ncatlab.org/nlab/show/homogeneous+function,homogeneous function,http://planetmath.org/homogeneousfunction
Q11333508,fractal,,,,,,,,,,,fractal,https://ncatlab.org/nlab/show/fractal,fractal,http://planetmath.org/fractal
Q11344,Chemical element,,,,,,,,,,,chemical element,https://ncatlab.org/nlab/show/chemical+element,,
Q1134435,automorphic form,,,,,,,,,,,topological automorphic form,https://ncatlab.org/nlab/show/topological+automorphic+form,,
Q11345,equation,,,,,,,,,,,equation,https://ncatlab.org/nlab/show/equation,equation,http://planetmath.org/equation
Q113461459,stratified space,,,,,,,,,,,stratified space,https://ncatlab.org/nlab/show/stratified+space,,
Q11348,Mathematical Function,,,,,functions,https://www.clowderproject.com/tag/0003.html,,,,,function,https://ncatlab.org/nlab/show/function,℘-function,http://planetmath.org/wpfunction
Q113499379,Tame topology,,,,,,,,,,,tame topology,https://ncatlab.org/nlab/show/tame+topology,,
Q113504696,Simple homotopy theory,,,,,,,,,,,simple homotopy theory,https://ncatlab.org/nlab/show/simple+homotopy+theory,,
Q11352,Angle,,,,,,,,,angle,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Geometry/Euclidean/Angle/Unoriented/Basic.html#InnerProductGeometry.angle,theta angle,https://ncatlab.org/nlab/show/theta+angle,angle,http://planetmath.org/angle
Q1135224,Wigner theorem,,,,,,,,,,,Wigner theorem,https://ncatlab.org/nlab/show/Wigner+theorem,,
Q1135332,Quantum teleportation,,,,,,,,,,,quantum teleportation,https://ncatlab.org/nlab/show/quantum+teleportation,,
Q1135427,sequentially compact space,,,sequentially compact,https://mathgloss.github.io/MathGloss/chicago/sequentially_compact,,,,,,,sequentially compact topological space,https://ncatlab.org/nlab/show/sequentially+compact+topological+space,sequentially compact,http://planetmath.org/sequentiallycompact
Q113560775,Approximate fibration,,,,,,,,,,,approximate fibration,https://ncatlab.org/nlab/show/approximate+fibration,,
Q1135677,Randall–Sundrum model,,,,,,,,,,,Randall-Sundrum model,https://ncatlab.org/nlab/show/Randall-Sundrum+model,,
Q11358307,Triple system,,,,,,,,,,,Lie triple system,https://ncatlab.org/nlab/show/Lie+triple+system,,
Q1136376,support,,,compact support,https://mathgloss.github.io/MathGloss/chicago/compact_support,,,,,,,support of a function,https://ncatlab.org/nlab/show/support+of+a+function,support of function,http://planetmath.org/supportoffunction
Q1136782,Lie algebra representation,,,Lie algebra representation,https://mathgloss.github.io/MathGloss/chicago/Lie_algebra_representation,,,,,,,Lie algebra representation,https://ncatlab.org/nlab/show/Lie+algebra+representation,classification of finite-dimensional representations of semi-simple Lie algebras,http://planetmath.org/classificationoffinitedimensionalrepresentationsofsemisimpleliealgebras
Q11369,Molecule,,,,,,,,,,,molecule,https://ncatlab.org/nlab/show/molecule,,
Q1137014,Tychonoff's theorem,,,,,,,,,,,Tychonoff theorem,https://ncatlab.org/nlab/show/Tychonoff+theorem,Tychonoff’s theorem,http://planetmath.org/tychonoffstheorem
Q1137206,Taylor's theorem,,,,,,,,,Taylor's theorem,https://leanprover-community.github.io/mathlib4_docs/analysis/calculus/taylor.html,Taylor's theorem,https://ncatlab.org/nlab/show/Taylor%27s+theorem,Taylor’s theorem,http://planetmath.org/taylorstheorem
Q1137573,polynomial time,,,,,,,,,polynomial-time computation,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/TMComputable.html#Turing.TM2ComputableInPolyTime,polynomial time,https://ncatlab.org/nlab/show/polynomial+time,,
Q11376,acceleration,,,,,,,,,,,acceleration,https://ncatlab.org/nlab/show/acceleration,,
